151	-2.617911649	-1.706561916	-0.252194661	-0.248656506	-0.237485435	-0.29066859	-0.351657306	2.611222267	-0.278717265	-0.216715518	-0.248482936	-0.246684533	-0.119356096	-0.266819597	-3.390128219	-0.243134111	0.738645226	-0.464313969	-0.212469259	-0.318655606	-0.214387533	-0.215904696	-0.287102312	-0.207846616	-0.182504536	-0.204688182	-0.225946854	-0.225423654	-0.184737669	-0.21580012	-0.225355399	-0.226073413	LumB
152	5.853042908	-1.376550988	-0.252194661	-0.248656506	-0.237485435	-0.29066859	-0.351657306	-0.316610563	1.519724409	-0.216715518	-0.248482936	-0.246684533	-0.119356096	-0.266819597	-0.026083008	-0.243134111	-0.308270396	4.417383068	-0.212469259	-0.318655606	-0.214387533	-0.215904696	-0.287102312	-0.207846616	-0.182504536	-0.204688182	-0.225946854	-0.225423654	-0.184737669	-0.21580012	-0.225355399	-0.226073413	Her2
154	-2.490482523	-0.438926597	-0.252194661	-0.248656506	-0.237485435	-0.29066859	-0.351657306	-0.316610563	-0.278717265	-0.216715518	-0.248482936	-0.246684533	-0.119356096	-0.266819597	-0.026083008	-0.243134111	-0.308270396	-0.464313969	-0.212469259	-0.318655606	-0.214387533	-0.215904696	-0.287102312	-0.207846616	-0.182504536	-0.204688182	-0.225946854	-0.225423654	-0.184737669	-0.21580012	-0.225355399	-0.226073413	LumA
162	-2.662326044	-0.846181213	-0.252194661	-0.248656506	-0.237485435	-0.29066859	-0.351657306	-0.316610563	-0.278717265	-0.216715518	-0.248482936	-0.246684533	-0.119356096	-0.266819597	-0.026083008	-0.243134111	-0.308270396	-0.464313969	-0.212469259	-0.318655606	-0.214387533	-0.215904696	-0.287102312	-0.207846616	-0.182504536	-0.204688182	-0.225946854	-0.225423654	-0.184737669	-0.21580012	-0.225355399	-0.226073413	LumA
163	5.697669669	-0.616018569	-0.252194661	-0.248656506	-0.237485435	-0.29066859	-0.351657306	-0.316610563	-0.278717265	-0.216715518	3.718555099	-0.246684533	-0.119356096	-0.266819597	-0.026083008	-0.243134111	-0.308270396	-0.464313969	-0.212469259	-0.318655606	-0.214387533	-0.215904696	-0.287102312	-0.207846616	-0.182504536	-0.204688182	-0.225946854	-0.225423654	-0.184737669	-0.21580012	-0.225355399	-0.226073413	Basal
165	-1.326780436	-1.706561916	-0.252194661	-0.248656506	-0.237485435	-0.29066859	-3.265621615	-0.316610563	-0.278717265	-0.216715518	-0.248482936	-0.246684533	-0.119356096	-0.266819597	-0.026083008	-0.243134111	-0.308270396	-0.464313969	-0.212469259	-0.318655606	-0.214387533	-0.215904696	-0.287102312	-0.207846616	-0.182504536	-0.204688182	-0.225946854	-0.225423654	-0.184737669	-0.21580012	-8.682999603	-0.226073413	LumA
166	-2.465225336	1.640119034	-0.252194661	-0.248656506	-0.237485435	-0.29066859	-0.351657306	-0.316610563	-0.278717265	-0.216715518	-0.248482936	-0.246684533	-0.119356096	-0.266819597	-0.026083008	-0.243134111	-0.308270396	-0.464313969	-0.212469259	-0.318655606	3.801473094	-0.215904696	-0.287102312	4.561689904	-0.182504536	-0.204688182	-0.225946854	-0.225423654	-0.184737669	-0.21580012	-0.225355399	-0.226073413	LumA
167	0.548920663	-1.706561916	-0.252194661	-0.248656506	-0.237485435	-0.29066859	-0.351657306	-0.316610563	-0.278717265	-0.216715518	-0.248482936	-0.246684533	-0.119356096	-0.266819597	-0.026083008	-0.243134111	-0.308270396	-0.464313969	-0.212469259	-0.318655606	-0.214387533	-0.215904696	-0.287102312	-0.207846616	-0.182504536	-0.204688182	-0.225946854	4.400113964	-0.184737669	-0.21580012	-0.225355399	-0.226073413	LumB
170	-2.045645673	-1.376550988	-0.252194661	-0.248656506	-0.237485435	-0.29066859	-0.351657306	-0.316610563	-0.278717265	-0.216715518	-0.248482936	-0.246684533	-0.119356096	-0.266819597	-0.026083008	-0.243134111	-0.308270396	-0.464313969	-0.212469259	-0.318655606	-0.214387533	-0.215904696	-0.287102312	-0.207846616	-0.182504536	-0.204688182	-0.225946854	-0.225423654	-0.184737669	-0.21580012	-0.225355399	-0.226073413	LumA
171	-2.415905022	-1.706561916	-0.252194661	-0.248656506	3.834389461	-0.29066859	-0.351657306	-0.316610563	-0.278717265	-0.216715518	-0.248482936	-0.246684533	-0.119356096	-0.266819597	-0.026083008	-0.243134111	-0.308270396	-0.464313969	-0.212469259	-0.318655606	-0.214387533	-0.215904696	-0.287102312	-0.207846616	-0.182504536	-0.204688182	-0.225946854	-0.225423654	-0.184737669	4.129344901	-0.225355399	-0.226073413	Normal
